sku,style_id,catalog,category,weight,tp1,tp2,mrp_old,final_mrp_old,ajio_mrp,amazon_mrp,amazon_fba_mrp,flipkart_mrp,limeroad_mrp,myntra_mrp,paytm_mrp,snapdeal_mrp,style,size,asin
Os1108_S,Os1108,Surmaya,Kurta Set,0.4,780.0,631.8,1795.0,1795.0,1795,1795,1795,1795,1795,1795,1795,1795,,,
Os1108_M,Os1108,Surmaya,Kurta Set,0.4,780.0,631.8,1795.0,1795.0,1795,1795,1795,1795,1795,1795,1795,1795,,,
Os1108_L,Os1108,Surmaya,Kurta Set,0.4,780.0,631.8,1795.0,1795.0,1795,1795,1795,1795,1795,1795,1795,1795,,,
Os1108_XL,Os1108,Surmaya,Kurta Set,0.4,780.0,631.8,1795.0,1795.0,1795,1795,1795,1795,1795,1795,1795,1795,,,
Os1108_2XL,Os1108,Surmaya,Kurta Set,0.4,780.0,631.8,1795.0,1795.0,1795,1795,1795,1795,1795,1795,1795,1795,,,
Os1108_3XL,Os1108,Surmaya,Kurta Set,0.4,780.0,631.8,1795.0,1795.0,1795,1795,1795,1795,1795,1795,1795,1795,,,
Os274_XS,Os274,Mix,Tops,0.2,340.0,275.4,1695.0,1695.0,1695,1695,1695,1695,1695,1695,1695,1695,,,
Os274_S,Os274,Mix,Tops,0.2,340.0,275.4,1695.0,1695.0,1695,1695,1695,1695,1695,1695,1695,1695,,,
Os274_M,Os274,Mix,Tops,0.2,340.0,275.4,1695.0,1695.0,1695,1695,1695,1695,1695,1695,1695,1695,,,
Os274_L,Os274,Mix,Tops,0.2,340.0,275.4,1695.0,1695.0,1695,1695,1695,1695,1695,1695,1695,1695,,,
Os274_XL,Os274,Mix,Tops,0.2,340.0,275.4,1695.0,1695.0,1695,1695,1695,1695,1695,1695,1695,1695,,,
Os143_XS,Os143,Mix,Tops,0.2,425.0,344.25,1795.0,1795.0,1995,1995,1995,1795,1795,1795,1795,1795,,,
Os143_S,Os143,Mix,Tops,0.2,425.0,344.25,1795.0,1795.0,1995,1995,1995,1795,1795,1795,1795,1795,,,
Os143_M,Os143,Mix,Tops,0.2,425.0,344.25,1795.0,1795.0,1995,1995,1995,1795,1795,1795,1795,1795,,,
Os143_L,Os143,Mix,Tops,0.2,425.0,344.25,1795.0,1795.0,1995,1995,1995,1795,1795,1795,1795,1795,,,
Os143_XL,Os143,Mix,Tops,0.2,425.0,344.25,1795.0,1795.0,1995,1995,1995,1795,1795,1795,1795,1795,,,
Os291_S,Os291,Mix,Kurta,0.3,440.0,356.4,1795.0,1795.0,1795,2195,2195,2295,1795,1795,1795,1795,,,
Os291_M,Os291,Mix,Kurta,0.3,440.0,356.4,1795.0,1795.0,1795,2195,2195,2295,1795,1795,1795,1795,,,
Os291_L,Os291,Mix,Kurta,0.3,440.0,356.4,1795.0,1795.0,1795,2195,2195,2295,1795,1795,1795,1795,,,
Os291_XL,Os291,Mix,Kurta,0.3,440.0,356.4,1795.0,1795.0,1795,2195,2195,2295,1795,1795,1795,1795,,,
Os291_2XL,Os291,Mix,Kurta,0.3,440.0,356.4,1795.0,1795.0,1795,2195,2195,2295,1795,1795,1795,1795,,,
Os291_3XL,Os291,Mix,Kurta,0.3,440.0,356.4,1795.0,1795.0,1795,2195,2195,2295,1795,1795,1795,1795,,,
Os1063_S,Os1063,Mix,Kurta,0.3,540.0,437.4,2395.0,2395.0,2395,2695,2695,2695,2395,2395,2395,2395,,,
Os1063_M,Os1063,Mix,Kurta,0.3,540.0,437.4,2395.0,2395.0,2395,2695,2695,2695,2395,2395,2395,2395,,,
Os1063_L,Os1063,Mix,Kurta,0.3,540.0,437.4,2395.0,2395.0,2395,2695,2695,2695,2395,2395,2395,2395,,,
Os1063_XL,Os1063,Mix,Kurta,0.3,540.0,437.4,2395.0,2395.0,2395,2695,2695,2695,2395,2395,2395,2395,,,
Os1063_2XL,Os1063,Mix,Kurta,0.3,540.0,437.4,2395.0,2395.0,2395,2695,2695,2695,2395,2395,2395,2395,,,
Os1063_3XL,Os1063,Mix,Kurta,0.3,540.0,437.4,2395.0,2395.0,2395,2695,2695,2695,2395,2395,2395,2395,,,
Os1075_S,Os1075,Mix,Kurta,0.3,550.0,445.5,2495.0,2495.0,2495,2795,2795,2795,2495,2495,2495,2495,,,
Os1075_M,Os1075,Mix,Kurta,0.3,550.0,445.5,2495.0,2495.0,2495,2795,2795,2795,2495,2495,2495,2495,,,
Os1075_L,Os1075,Mix,Kurta,0.3,550.0,445.5,2495.0,2495.0,2495,2795,2795,2795,2495,2495,2495,2495,,,
Os1075_XL,Os1075,Mix,Kurta,0.3,550.0,445.5,2495.0,2495.0,2495,2795,2795,2795,2495,2495,2495,2495,,,
Os1075_2XL,Os1075,Mix,Kurta,0.3,550.0,445.5,2495.0,2495.0,2495,2795,2795,2795,2495,2495,2495,2495,,,
Os1075_3XL,Os1075,Mix,Kurta,0.3,550.0,445.5,2495.0,2495.0,2495,2795,2795,2795,2495,2495,2495,2495,,,
Os285_XS,Os285,Mix,Tops,0.2,314.0,254.34,1595.0,1595.0,1595,1595,1595,1595,1595,1597,1595,1595,,,
Os285_S,Os285,Mix,Tops,0.2,314.0,254.34,1595.0,1595.0,1595,1595,1595,1595,1595,1597,1595,1595,,,
Os285_M,Os285,Mix,Tops,0.2,314.0,254.34,1595.0,1595.0,1595,1595,1595,1595,1595,1597,1595,1595,,,
Os285_L,Os285,Mix,Tops,0.2,314.0,254.34,1595.0,1595.0,1595,1595,1595,1595,1595,1597,1595,1595,,,
Os285_XL,Os285,Mix,Tops,0.2,314.0,254.34,1595.0,1595.0,1595,1595,1595,1595,1595,1597,1595,1595,,,
Os115_S,Os115,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os115_M,Os115,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os115_L,Os115,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os115_XL,Os115,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os115_2XL,Os115,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os115_3XL,Os115,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os118_S,Os118,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os118_M,Os118,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os118_L,Os118,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os118_XL,Os118,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os118_2XL,Os118,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os118_3XL,Os118,Mix,Kurta,0.3,395.0,319.95,1895.0,1895.0,1895,1895,1895,1895,1895,1895,1895,1895,,,
Os125_S,Os125,Mix,Kurta,0.3,450.0,364.5,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os125_M,Os125,Mix,Kurta,0.3,450.0,364.5,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os125_L,Os125,Mix,Kurta,0.3,450.0,364.5,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os125_XL,Os125,Mix,Kurta,0.3,450.0,364.5,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os125_2XL,Os125,Mix,Kurta,0.3,450.0,364.5,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os125_3XL,Os125,Mix,Kurta,0.3,450.0,364.5,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os127_S,Os127,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os127_M,Os127,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os127_L,Os127,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os127_XL,Os127,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os127_2XL,Os127,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os127_3XL,Os127,Mix,Kurta,0.3,425.0,344.25,1995.0,1995.0,1995,1995,1995,1995,1995,1995,1995,1995,,,
Os133_S,Os133,Mix,Kurta Set,0.4,790.0,639.9,3495.0,3495.0,3495,3495,3495,3495,3495,3495,3495,3495,,,
Os133_M,Os133,Mix,Kurta Set,0.4,790.0,639.9,3495.0,3495.0,3495,3495,3495,3495,3495,3495,3495,3495,,,
Os133_L,Os133,Mix,Kurta Set,0.4,790.0,639.9,3495.0,3495.0,3495,3495,3495,3495,3495,3495,3495,3495,,,
Os133_XL,Os133,Mix,Kurta Set,0.4,790.0,639.9,3495.0,3495.0,3495,3495,3495,3495,3495,3495,3495,3495,,,
Os133_2XL,Os133,Mix,Kurta Set,0.4,790.0,639.9,3495.0,3495.0,3495,3495,3495,3495,3495,3495,3495,3495,,,
Os133_3XL,Os133,Mix,Kurta Set,0.4,790.0,639.9,3495.0,3495.0,3495,3495,3495,3495,3495,3495,3495,3495,,,
Os134_S,Os134,Mix,Kurta Set,0.4,790.0,639.9,3495.0,3495.0,3495,3495,3495,3495,3495,3495,3495,3495,,,
Os134_M,Os134,Mix,Kurta Set,0.4,790.0,639.9,3495.0,3495.0,3495,3495,3495,3495,3495,3495,3495,3495,,,
Os134_L,Os134,Mix,Kurta Set,0.4,790.0,639.9,3495.0,3495.0,3495,3495,3495,3495,3495,3495,3495,3495,,,
Os134_XL,Os134,Mix,Kurta Set,0.4,790.0,639.9,3495.0,3495.0,3495,3495,3495,3495,3495,3495,3495,3495,,,
Os134_2XL,Os134,Mix,Kurta Set,0.4,790.0,639.9,3495.0,3495.0,3495,3495,3495,3495,3495,3495,3495,3495,,,
Os134_3XL,Os134,Mix,Kurta Set,0.4,790.0,639.9,3495.0,3495.0,3495,3495,3495,3495,3495,3495,3495,3495,,,
Os136_S,Os136,Mix,Gown,0.4,695.0,562.95,3195.0,3195.0,3195,3195,3195,3195,3195,3195,3195,3195,,,
Os136_M,Os136,Mix,Gown,0.4,695.0,562.95,3195.0,3195.0,3195,3195,3195,3195,3195,3195,3195,3195,,,
Os136_L,Os136,Mix,Gown,0.4,695.0,562.95,3195.0,3195.0,3195,3195,3195,3195,3195,3195,3195,3195,,,
Os136_XL,Os136,Mix,Gown,0.4,695.0,562.95,3195.0,3195.0,3195,3195,3195,3195,3195,3195,3195,3195,,,
Os136_2XL,Os136,Mix,Gown,0.4,695.0,562.95,3195.0,3195.0,3195,3195,3195,3195,3195,3195,3195,3195,,,
Os136_3XL,Os136,Mix,Gown,0.4,695.0,562.95,3195.0,3195.0,3195,3195,3195,3195,3195,3195,3195,3195,,,
Os287_S,Os287,Mix,Kurta Set,0.4,695.0,562.95,3495.0,3495.0,3495,3495,3495,3495,3495,3195,3495,3495,,,
Os287_M,Os287,Mix,Kurta Set,0.4,695.0,562.95,3495.0,3495.0,3495,3495,3495,3495,3495,3195,3495,3495,,,
Os287_L,Os287,Mix,Kurta Set,0.4,695.0,562.95,3495.0,3495.0,3495,3495,3495,3495,3495,3195,3495,3495,,,
Os287_XL,Os287,Mix,Kurta Set,0.4,695.0,562.95,3495.0,3495.0,3495,3495,3495,3495,3495,3195,3495,3495,,,
Os287_2XL,Os287,Mix,Kurta Set,0.4,695.0,562.95,3495.0,3495.0,3495,3495,3495,3495,3495,3195,3495,3495,,,
Os287_3XL,Os287,Mix,Kurta Set,0.4,695.0,562.95,3495.0,3495.0,3495,3495,3495,3495,3495,3195,3495,3495,,,
Os287KR_S,Os287KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os287KR_M,Os287KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os287KR_L,Os287KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os287KR_XL,Os287KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os287KR_2XL,Os287KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os287KR_3XL,Os287KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os278_S,Os278,Mix,Kurta Set,0.4,650.0,526.5,3295.0,3295.0,3295,3295,3295,3295,3295,2995,3295,3295,,,
Os278_M,Os278,Mix,Kurta Set,0.4,650.0,526.5,3295.0,3295.0,3295,3295,3295,3295,3295,2995,3295,3295,,,
Os278_L,Os278,Mix,Kurta Set,0.4,650.0,526.5,3295.0,3295.0,3295,3295,3295,3295,3295,2995,3295,3295,,,
Os278_XL,Os278,Mix,Kurta Set,0.4,650.0,526.5,3295.0,3295.0,3295,3295,3295,3295,3295,2995,3295,3295,,,
Os278_2XL,Os278,Mix,Kurta Set,0.4,650.0,526.5,3295.0,3295.0,3295,3295,3295,3295,3295,2995,3295,3295,,,
Os278_3XL,Os278,Mix,Kurta Set,0.4,650.0,526.5,3295.0,3295.0,3295,3295,3295,3295,3295,2995,3295,3295,,,
Os278KR_S,Os278KR,Mix,Kurta,0.3,460.0,372.6,2397.0,2397.0,2397,2397,2397,2397,2397,2397,2397,2397,,,
Os278KR_M,Os278KR,Mix,Kurta,0.3,460.0,372.6,2397.0,2397.0,2397,2397,2397,2397,2397,2397,2397,2397,,,
Os278KR_L,Os278KR,Mix,Kurta,0.3,460.0,372.6,2397.0,2397.0,2397,2397,2397,2397,2397,2397,2397,2397,,,
Os278KR_XL,Os278KR,Mix,Kurta,0.3,460.0,372.6,2397.0,2397.0,2397,2397,2397,2397,2397,2397,2397,2397,,,
Os278KR_2XL,Os278KR,Mix,Kurta,0.3,460.0,372.6,2397.0,2397.0,2397,2397,2397,2397,2397,2397,2397,2397,,,
Os278KR_3XL,Os278KR,Mix,Kurta,0.3,460.0,372.6,2397.0,2397.0,2397,2397,2397,2397,2397,2397,2397,2397,,,
Os277_S,Os277,Mix,Kurta Set,0.4,675.0,546.75,3397.0,3397.0,3397,3397,3397,3397,3397,3095,3397,3397,,,
Os277_M,Os277,Mix,Kurta Set,0.4,675.0,546.75,3397.0,3397.0,3397,3397,3397,3397,3397,3095,3397,3397,,,
Os277_L,Os277,Mix,Kurta Set,0.4,675.0,546.75,3397.0,3397.0,3397,3397,3397,3397,3397,3095,3397,3397,,,
Os277_XL,Os277,Mix,Kurta Set,0.4,675.0,546.75,3397.0,3397.0,3397,3397,3397,3397,3397,3095,3397,3397,,,
Os277_2XL,Os277,Mix,Kurta Set,0.4,675.0,546.75,3397.0,3397.0,3397,3397,3397,3397,3397,3095,3397,3397,,,
Os277_3XL,Os277,Mix,Kurta Set,0.4,675.0,546.75,3397.0,3397.0,3397,3397,3397,3397,3397,3095,3397,3397,,,
Os277KR_S,Os277KR,Mix,Kurta,0.3,440.0,356.4,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os277KR_M,Os277KR,Mix,Kurta,0.3,440.0,356.4,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os277KR_L,Os277KR,Mix,Kurta,0.3,440.0,356.4,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os277KR_XL,Os277KR,Mix,Kurta,0.3,440.0,356.4,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os277KR_2XL,Os277KR,Mix,Kurta,0.3,440.0,356.4,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os277KR_3XL,Os277KR,Mix,Kurta,0.3,440.0,356.4,2295.0,2295.0,2295,2295,2295,2295,2295,2295,2295,2295,,,
Os276_S,Os276,Mix,Kurta Set,0.4,695.0,562.95,3495.0,3495.0,3495,3495,3495,3495,3495,3195,3495,3495,,,
Os276_M,Os276,Mix,Kurta Set,0.4,695.0,562.95,3495.0,3495.0,3495,3495,3495,3495,3495,3195,3495,3495,,,
Os276_L,Os276,Mix,Kurta Set,0.4,695.0,562.95,3495.0,3495.0,3495,3495,3495,3495,3495,3195,3495,3495,,,
Os276_XL,Os276,Mix,Kurta Set,0.4,695.0,562.95,3495.0,3495.0,3495,3495,3495,3495,3495,3195,3495,3495,,,
Os276_2XL,Os276,Mix,Kurta Set,0.4,695.0,562.95,3495.0,3495.0,3495,3495,3495,3495,3495,3195,3495,3495,,,
Os276_3XL,Os276,Mix,Kurta Set,0.4,695.0,562.95,3495.0,3495.0,3495,3495,3495,3495,3495,3195,3495,3495,,,
Os276KR_S,Os276KR,Mix,Kurta,0.3,490.0,396.9,2495.0,2495.0,2495,2495,2495,2495,2495,2495,2495,2495,,,
Os276KR_M,Os276KR,Mix,Kurta,0.3,490.0,396.9,2495.0,2495.0,2495,2495,2495,2495,2495,2495,2495,2495,,,
Os276KR_L,Os276KR,Mix,Kurta,0.3,490.0,396.9,2495.0,2495.0,2495,2495,2495,2495,2495,2495,2495,2495,,,
Os276KR_XL,Os276KR,Mix,Kurta,0.3,490.0,396.9,2495.0,2495.0,2495,2495,2495,2495,2495,2495,2495,2495,,,
Os276KR_2XL,Os276KR,Mix,Kurta,0.3,490.0,396.9,2495.0,2495.0,2495,2495,2495,2495,2495,2495,2495,2495,,,
Os276KR_3XL,Os276KR,Mix,Kurta,0.3,490.0,396.9,2495.0,2495.0,2495,2495,2495,2495,2495,2495,2495,2495,,,
Os309_S,Os309,Mix,Kurta,0.3,415.0,336.15,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os309_M,Os309,Mix,Kurta,0.3,415.0,336.15,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os309_L,Os309,Mix,Kurta,0.3,415.0,336.15,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os309_XL,Os309,Mix,Kurta,0.3,415.0,336.15,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os309_2XL,Os309,Mix,Kurta,0.3,415.0,336.15,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os309_3XL,Os309,Mix,Kurta,0.3,415.0,336.15,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os280_S,Os280,Mix,Kurta Set,0.4,650.0,526.5,3297.0,3297.0,3297,3297,3297,3297,3297,3297,3297,3297,,,
Os280_M,Os280,Mix,Kurta Set,0.4,650.0,526.5,3297.0,3297.0,3297,3297,3297,3297,3297,3297,3297,3297,,,
Os280_L,Os280,Mix,Kurta Set,0.4,650.0,526.5,3297.0,3297.0,3297,3297,3297,3297,3297,3297,3297,3297,,,
Os280_XL,Os280,Mix,Kurta Set,0.4,650.0,526.5,3297.0,3297.0,3297,3297,3297,3297,3297,3297,3297,3297,,,
Os280_2XL,Os280,Mix,Kurta Set,0.4,650.0,526.5,3297.0,3297.0,3297,3297,3297,3297,3297,3297,3297,3297,,,
Os280_3XL,Os280,Mix,Kurta Set,0.4,650.0,526.5,3297.0,3297.0,3297,3297,3297,3297,3297,3297,3297,3297,,,
Os280KR_S,Os280KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os280KR_M,Os280KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os280KR_L,Os280KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os280KR_XL,Os280KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os280KR_2XL,Os280KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os280KR_3XL,Os280KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os279_S,Os279,Mix,Kurta Set,0.4,625.0,506.25,3197.0,3197.0,3197,3197,3197,3197,3197,2995,3197,3197,,,
Os279_M,Os279,Mix,Kurta Set,0.4,625.0,506.25,3197.0,3197.0,3197,3197,3197,3197,3197,2995,3197,3197,,,
Os279_L,Os279,Mix,Kurta Set,0.4,625.0,506.25,3197.0,3197.0,3197,3197,3197,3197,3197,2995,3197,3197,,,
Os279_XL,Os279,Mix,Kurta Set,0.4,625.0,506.25,3197.0,3197.0,3197,3197,3197,3197,3197,2995,3197,3197,,,
Os279_2XL,Os279,Mix,Kurta Set,0.4,625.0,506.25,3197.0,3197.0,3197,3197,3197,3197,3197,2995,3197,3197,,,
Os279_3XL,Os279,Mix,Kurta Set,0.4,625.0,506.25,3197.0,3197.0,3197,3197,3197,3197,3197,2995,3197,3197,,,
Os283_S,Os283,Mix,Kurta,0.3,425.0,344.25,2197.0,2197.0,2197,2197,2197,2197,2197,2197,2197,2197,,,
Os283_M,Os283,Mix,Kurta,0.3,425.0,344.25,2197.0,2197.0,2197,2197,2197,2197,2197,2197,2197,2197,,,
Os283_L,Os283,Mix,Kurta,0.3,425.0,344.25,2197.0,2197.0,2197,2197,2197,2197,2197,2197,2197,2197,,,
Os283_XL,Os283,Mix,Kurta,0.3,425.0,344.25,2197.0,2197.0,2197,2197,2197,2197,2197,2197,2197,2197,,,
Os283_2XL,Os283,Mix,Kurta,0.3,425.0,344.25,2197.0,2197.0,2197,2197,2197,2197,2197,2197,2197,2197,,,
Os283_3XL,Os283,Mix,Kurta,0.3,425.0,344.25,2197.0,2197.0,2197,2197,2197,2197,2197,2197,2197,2197,,,
Os294_S,Os294,Mix,Kurta Set,0.4,595.0,481.95,2975.0,2975.0,2975,2997,2997,2975,2975,2895,2975,2975,,,
Os294_M,Os294,Mix,Kurta Set,0.4,595.0,481.95,2975.0,2975.0,2975,2997,2997,2975,2975,2895,2975,2975,,,
Os294_L,Os294,Mix,Kurta Set,0.4,595.0,481.95,2975.0,2975.0,2975,2997,2997,2975,2975,2895,2975,2975,,,
Os294_XL,Os294,Mix,Kurta Set,0.4,595.0,481.95,2975.0,2975.0,2975,2997,2997,2975,2975,2895,2975,2975,,,
Os294_2XL,Os294,Mix,Kurta Set,0.4,595.0,481.95,2975.0,2975.0,2975,2997,2997,2975,2975,2895,2975,2975,,,
Os294_3XL,Os294,Mix,Kurta Set,0.4,595.0,481.95,2975.0,2975.0,2975,2997,2997,2975,2975,2895,2975,2975,,,
Os294KR_S,Os294KR,Mix,Kurta,0.3,410.0,332.1,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os294KR_M,Os294KR,Mix,Kurta,0.3,410.0,332.1,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os294KR_L,Os294KR,Mix,Kurta,0.3,410.0,332.1,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os294KR_XL,Os294KR,Mix,Kurta,0.3,410.0,332.1,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os294KR_2XL,Os294KR,Mix,Kurta,0.3,410.0,332.1,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os294KR_3XL,Os294KR,Mix,Kurta,0.3,410.0,332.1,2095.0,2095.0,2095,2095,2095,2095,2095,2095,2095,2095,,,
Os307_S,Os307,Mix,Kurta Set,0.4,650.0,526.5,3297.0,3297.0,3297,3297,3297,3297,3297,3297,3297,3297,,,
Os307_M,Os307,Mix,Kurta Set,0.4,650.0,526.5,3297.0,3297.0,3297,3297,3297,3297,3297,3297,3297,3297,,,
Os307_L,Os307,Mix,Kurta Set,0.4,650.0,526.5,3297.0,3297.0,3297,3297,3297,3297,3297,3297,3297,3297,,,
Os307_XL,Os307,Mix,Kurta Set,0.4,650.0,526.5,3297.0,3297.0,3297,3297,3297,3297,3297,3297,3297,3297,,,
Os307_2XL,Os307,Mix,Kurta Set,0.4,650.0,526.5,3297.0,3297.0,3297,3297,3297,3297,3297,3297,3297,3297,,,
Os307_3XL,Os307,Mix,Kurta Set,0.4,650.0,526.5,3297.0,3297.0,3297,3297,3297,3297,3297,3297,3297,3297,,,
Os307KR_S,Os307KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os307KR_M,Os307KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os307KR_L,Os307KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os307KR_XL,Os307KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os307KR_2XL,Os307KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os307KR_3XL,Os307KR,Mix,Kurta,0.3,425.0,344.25,2195.0,2195.0,2195,2195,2195,2195,2195,2195,2195,2195,,,
Os303_S,Os303,Mix,Kurta,0.3,415.0,336.15,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os303_M,Os303,Mix,Kurta,0.3,415.0,336.15,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os303_L,Os303,Mix,Kurta,0.3,415.0,336.15,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os303_XL,Os303,Mix,Kurta,0.3,415.0,336.15,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os303_2XL,Os303,Mix,Kurta,0.3,415.0,336.15,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os303_3XL,Os303,Mix,Kurta,0.3,415.0,336.15,2097.0,2097.0,2097,2097,2097,2097,2097,2097,2097,2097,,,
Os282_S,Os282,Mix,Kurta Set,0.4,640.0,518.4,3197.0,3197.0,3295,3295,3295,3295,3197,3197,3197,3197,,,
Os282_M,Os282,Mix,Kurta Set,0.4,640.0,518.4,3197.0,3197.0,3295,3295,3295,3295,3197,3197,3197,3197,,,
Os282_L,Os282,Mix,Kurta Set,0.4,640.0,518.4,3197.0,3197.0,3295,3295,3295,3295,3197,3197,3197,3197,,,
Os282_XL,Os282,Mix,Kurta Set,0.4,640.0,518.4,3197.0,3197.0,3295,3295,3295,3295,3197,3197,3197,3197,,,
Os282_2XL,Os282,Mix,Kurta Set,0.4,640.0,518.4,3197.0,3197.0,3295,3295,3295,3295,3197,3197,3197,3197,,,
Os282_3XL,Os282,Mix,Kurta Set,0.4,640.0,518.4,3197.0,3197.0,3295,3295,3295,3295,3197,3197,3197,3197,,,
Os282KR_S,Os282KR,Mix,Kurta,0.3,415.0,336.15,2095.0,2095.0,2095,2295,2295,2295,2095,2295,2095,2095,,,
