ship_postal_code,orders_count,customer_segment
493526.0,1,One-time
679338.0,4,Frequent
690518.0,2,Frequent
785008.0,4,Frequent
743438.0,1,One-time
781032.0,14,Loyal
422605.0,10,Loyal
243501.0,1,One-time
221005.0,80,Loyal
502210.0,1,One-time
110054.0,32,Loyal
751019.0,69,Loyal
530013.0,55,Loyal
700079.0,20,Loyal
144043.0,1,One-time
563121.0,1,One-time
518301.0,12,Loyal
480886.0,1,One-time
222141.0,1,One-time
752057.0,1,One-time
534239.0,5,Frequent
160062.0,52,Loyal
574236.0,2,Frequent
600106.0,43,Loyal
328001.0,5,Frequent
781001.0,46,Loyal
515661.0,6,Loyal
384435.0,2,Frequent
686521.0,1,One-time
625518.0,2,Frequent
500082.0,35,Loyal
783370.0,20,Loyal
627855.0,3,Frequent
581332.0,1,One-time
132113.0,1,One-time
331507.0,3,Frequent
122017.0,124,Loyal
627358.0,4,Frequent
561203.0,23,Loyal
636014.0,2,Frequent
151502.0,1,One-time
250620.0,2,Frequent
765029.0,1,One-time
505211.0,4,Frequent
521329.0,2,Frequent
831001.0,34,Loyal
488220.0,1,One-time
143601.0,1,One-time
534002.0,18,Loyal
638103.0,2,Frequent
521139.0,1,One-time
670002.0,7,Loyal
403506.0,10,Loyal
411023.0,42,Loyal
144527.0,6,Loyal
590001.0,29,Loyal
411017.0,86,Loyal
783101.0,4,Frequent
517193.0,1,One-time
403716.0,11,Loyal
360330.0,1,One-time
679585.0,1,One-time
560086.0,70,Loyal
688524.0,17,Loyal
400602.0,52,Loyal
754100.0,1,One-time
524320.0,1,One-time
688539.0,6,Loyal
638656.0,4,Frequent
723133.0,3,Frequent
247340.0,1,One-time
443308.0,2,Frequent
413601.0,4,Frequent
781008.0,11,Loyal
600003.0,8,Loyal
201307.0,66,Loyal
625706.0,8,Loyal
533124.0,2,Frequent
700103.0,44,Loyal
732205.0,3,Frequent
147001.0,72,Loyal
682555.0,1,One-time
271831.0,3,Frequent
532264.0,2,Frequent
801104.0,2,Frequent
767016.0,2,Frequent
685607.0,3,Frequent
803201.0,4,Frequent
184104.0,4,Frequent
801110.0,2,Frequent
560097.0,192,Loyal
531173.0,21,Loyal
532127.0,10,Loyal
396170.0,4,Frequent
571807.0,2,Frequent
224204.0,1,One-time
813203.0,5,Frequent
803101.0,12,Loyal
402120.0,1,One-time
680552.0,3,Frequent
781013.0,5,Frequent
504106.0,10,Loyal
781102.0,1,One-time
361335.0,5,Frequent
403102.0,2,Frequent
174308.0,2,Frequent
691511.0,1,One-time
517234.0,4,Frequent
532459.0,1,One-time
201003.0,24,Loyal
322021.0,3,Frequent
690544.0,1,One-time
530041.0,32,Loyal
473660.0,2,Frequent
231205.0,2,Frequent
628501.0,8,Loyal
249403.0,28,Loyal
700125.0,5,Frequent
500044.0,82,Loyal
700098.0,2,Frequent
641601.0,3,Frequent
600059.0,41,Loyal
600032.0,40,Loyal
794105.0,5,Frequent
307023.0,1,One-time
482001.0,76,Loyal
517541.0,3,Frequent
626203.0,6,Loyal
574253.0,3,Frequent
411003.0,24,Loyal
441111.0,15,Loyal
249171.0,2,Frequent
629251.0,11,Loyal
410501.0,16,Loyal
493331.0,2,Frequent
783381.0,1,One-time
245206.0,1,One-time
342007.0,5,Frequent
533105.0,16,Loyal
524410.0,1,One-time
560001.0,48,Loyal
758023.0,1,One-time
400074.0,80,Loyal
844509.0,1,One-time
281406.0,6,Loyal
411045.0,223,Loyal
532222.0,4,Frequent
560109.0,13,Loyal
627005.0,7,Loyal
521235.0,10,Loyal
493885.0,2,Frequent
643102.0,2,Frequent
643217.0,3,Frequent
583131.0,4,Frequent
757028.0,5,Frequent
440035.0,4,Frequent
631605.0,6,Loyal
401503.0,1,One-time
174507.0,1,One-time
453441.0,21,Loyal
123501.0,3,Frequent
643206.0,3,Frequent
560055.0,28,Loyal
232101.0,12,Loyal
494444.0,2,Frequent
522647.0,8,Loyal
443101.0,2,Frequent
444705.0,3,Frequent
689668.0,2,Frequent
688004.0,2,Frequent
723103.0,2,Frequent
461661.0,1,One-time
713403.0,2,Frequent
605004.0,20,Loyal
713301.0,14,Loyal
304021.0,3,Frequent
736202.0,3,Frequent
507165.0,3,Frequent
160059.0,21,Loyal
742148.0,3,Frequent
682028.0,23,Loyal
241121.0,1,One-time
783348.0,2,Frequent
781354.0,8,Loyal
743711.0,1,One-time
331803.0,2,Frequent
678501.0,2,Frequent
637301.0,3,Frequent
686601.0,2,Frequent
530035.0,1,One-time
243201.0,5,Frequent
201305.0,147,Loyal
670304.0,5,Frequent
688547.0,1,One-time
509209.0,7,Loyal
673527.0,2,Frequent
700036.0,19,Loyal
283101.0,1,One-time
753003.0,8,Loyal
501101.0,11,Loyal
673103.0,1,One-time
711111.0,1,One-time
431717.0,1,One-time
735209.0,2,Frequent
502102.0,1,One-time
500084.0,380,Loyal
441903.0,1,One-time
756111.0,4,Frequent
192101.0,7,Loyal
491226.0,4,Frequent
500018.0,257,Loyal
191111.0,7,Loyal
174002.0,1,One-time
227816.0,3,Frequent
475005.0,2,Frequent
570027.0,1,One-time
500059.0,75,Loyal
505210.0,1,One-time
797115.0,15,Loyal
678642.0,3,Frequent
768216.0,2,Frequent
400103.0,77,Loyal
248014.0,1,One-time
767070.0,1,One-time
232333.0,1,One-time
390021.0,57,Loyal
786158.0,1,One-time
261401.0,1,One-time
394120.0,8,Loyal
521456.0,15,Loyal
713101.0,19,Loyal
415501.0,1,One-time
415110.0,18,Loyal
145026.0,1,One-time
500033.0,58,Loyal
523212.0,2,Frequent
576106.0,4,Frequent
585416.0,1,One-time
744101.0,109,Loyal
524401.0,4,Frequent
190012.0,23,Loyal
614703.0,1,One-time
533217.0,1,One-time
591109.0,1,One-time
560107.0,2,Frequent
591304.0,2,Frequent
686603.0,1,One-time
534007.0,11,Loyal
422206.0,8,Loyal
583120.0,2,Frequent
676106.0,1,One-time
604408.0,1,One-time
670014.0,4,Frequent
793022.0,5,Frequent
110001.0,48,Loyal
392012.0,5,Frequent
802126.0,1,One-time
393120.0,2,Frequent
502277.0,1,One-time
506314.0,2,Frequent
721146.0,1,One-time
713217.0,1,One-time
605011.0,8,Loyal
505460.0,2,Frequent
302024.0,2,Frequent
532292.0,1,One-time
134109.0,57,Loyal
614616.0,1,One-time
676109.0,2,Frequent
796891.0,1,One-time
782410.0,1,One-time
670309.0,3,Frequent
671121.0,10,Loyal
360490.0,4,Frequent
585211.0,5,Frequent
560050.0,80,Loyal
462041.0,19,Loyal
673002.0,3,Frequent
431516.0,1,One-time
700094.0,44,Loyal
713405.0,3,Frequent
334403.0,1,One-time
637101.0,2,Frequent
629164.0,2,Frequent
700060.0,37,Loyal
761209.0,2,Frequent
572118.0,2,Frequent
841423.0,3,Frequent
140103.0,4,Frequent
571216.0,4,Frequent
600035.0,23,Loyal
485771.0,4,Frequent
680711.0,5,Frequent
507123.0,7,Loyal
786610.0,2,Frequent
403602.0,44,Loyal
587101.0,9,Loyal
416114.0,2,Frequent
462030.0,24,Loyal
680601.0,2,Frequent
110004.0,1,One-time
365535.0,1,One-time
509321.0,1,One-time
600014.0,32,Loyal
590005.0,2,Frequent
401606.0,5,Frequent
509204.0,1,One-time
686121.0,1,One-time
396220.0,6,Loyal
638701.0,1,One-time
641009.0,6,Loyal
248008.0,18,Loyal
522601.0,33,Loyal
691534.0,2,Frequent
626138.0,1,One-time
700120.0,15,Loyal
624208.0,1,One-time
332405.0,1,One-time
795134.0,3,Frequent
533107.0,4,Frequent
847211.0,6,Loyal
185152.0,2,Frequent
532455.0,1,One-time
581328.0,1,One-time
226031.0,5,Frequent
341510.0,3,Frequent
282009.0,4,Frequent
576101.0,39,Loyal
782461.0,2,Frequent
361002.0,3,Frequent
679514.0,3,Frequent
277506.0,2,Frequent
734006.0,14,Loyal
450114.0,1,One-time
171002.0,10,Loyal
173221.0,1,One-time
743424.0,4,Frequent
251001.0,39,Loyal
632402.0,1,One-time
712222.0,6,Loyal
403711.0,13,Loyal
522017.0,9,Loyal
110074.0,88,Loyal
243123.0,1,One-time
208003.0,6,Loyal
841207.0,1,One-time
517589.0,2,Frequent
731217.0,1,One-time
627756.0,2,Frequent
533340.0,1,One-time
844122.0,8,Loyal
422011.0,10,Loyal
637406.0,4,Frequent
562106.0,33,Loyal
571114.0,2,Frequent
421101.0,2,Frequent
462039.0,34,Loyal
732139.0,1,One-time
781301.0,1,One-time
586102.0,1,One-time
190023.0,9,Loyal
682315.0,5,Frequent
600122.0,48,Loyal
636807.0,3,Frequent
515871.0,5,Frequent
685592.0,1,One-time
691302.0,5,Frequent
522302.0,2,Frequent
516110.0,1,One-time
673632.0,3,Frequent
786602.0,23,Loyal
273213.0,3,Frequent
585302.0,3,Frequent
742103.0,4,Frequent
403502.0,13,Loyal
201312.0,4,Frequent
221108.0,6,Loyal
145025.0,2,Frequent
284003.0,40,Loyal
271845.0,2,Frequent
562157.0,17,Loyal
641010.0,6,Loyal
847411.0,1,One-time
524313.0,2,Frequent
382355.0,11,Loyal
521125.0,1,One-time
682023.0,16,Loyal
151201.0,2,Frequent
600098.0,9,Loyal
625533.0,6,Loyal
683576.0,2,Frequent
636303.0,1,One-time
211019.0,31,Loyal
851112.0,2,Frequent
560045.0,77,Loyal
402202.0,4,Frequent
835207.0,8,Loyal
284405.0,2,Frequent
605101.0,5,Frequent
532123.0,1,One-time
676306.0,11,Loyal
782002.0,17,Loyal
631203.0,1,One-time
110057.0,36,Loyal
523346.0,2,Frequent
828109.0,5,Frequent
629152.0,1,One-time
175045.0,1,One-time
160061.0,2,Frequent
680614.0,6,Loyal
609604.0,5,Frequent
638007.0,1,One-time
581348.0,1,One-time
829122.0,16,Loyal
530012.0,24,Loyal
689123.0,5,Frequent
131021.0,7,Loyal
700129.0,23,Loyal
382042.0,2,Frequent
466114.0,3,Frequent
756126.0,2,Frequent
800027.0,15,Loyal
533236.0,2,Frequent
796007.0,6,Loyal
380005.0,38,Loyal
281004.0,18,Loyal
500090.0,388,Loyal
507303.0,11,Loyal
314001.0,8,Loyal
695019.0,5,Frequent
639107.0,1,One-time
711405.0,2,Frequent
673580.0,5,Frequent
673575.0,1,One-time
394315.0,1,One-time
690540.0,1,One-time
474011.0,24,Loyal
362725.0,2,Frequent
851129.0,2,Frequent
671326.0,1,One-time
572130.0,1,One-time
828404.0,1,One-time
176202.0,3,Frequent
175028.0,1,One-time
612804.0,2,Frequent
571247.0,1,One-time
625601.0,7,Loyal
798604.0,1,One-time
388160.0,1,One-time
431113.0,1,One-time
247554.0,7,Loyal
425508.0,1,One-time
226001.0,71,Loyal
141015.0,6,Loyal
176206.0,4,Frequent
284204.0,3,Frequent
560063.0,16,Loyal
494556.0,1,One-time
752023.0,2,Frequent
400053.0,240,Loyal
700029.0,32,Loyal
721429.0,4,Frequent
632512.0,1,One-time
721648.0,2,Frequent
497335.0,1,One-time
785699.0,4,Frequent
741245.0,4,Frequent
743376.0,1,One-time
630211.0,5,Frequent
802302.0,2,Frequent
194101.0,60,Loyal
491445.0,3,Frequent
517130.0,4,Frequent
413725.0,1,One-time
232329.0,2,Frequent
785667.0,4,Frequent
515411.0,20,Loyal
844111.0,1,One-time
793001.0,22,Loyal
504201.0,2,Frequent
691579.0,1,One-time
572214.0,2,Frequent
638003.0,5,Frequent
370421.0,6,Loyal
695611.0,1,One-time
788015.0,2,Frequent
303313.0,1,One-time
416514.0,1,One-time
522619.0,1,One-time
411009.0,29,Loyal
679329.0,9,Loyal
495668.0,3,Frequent
473226.0,4,Frequent
400088.0,56,Loyal
208006.0,5,Frequent
400083.0,60,Loyal
846003.0,6,Loyal
603211.0,4,Frequent
637214.0,2,Frequent
637002.0,5,Frequent
247121.0,1,One-time
600083.0,39,Loyal
141124.0,1,One-time
504107.0,1,One-time
603127.0,6,Loyal
226020.0,61,Loyal
110051.0,76,Loyal
360311.0,9,Loyal
243751.0,3,Frequent
574117.0,2,Frequent
605401.0,1,One-time
243001.0,60,Loyal
173205.0,13,Loyal
516172.0,1,One-time
791119.0,1,One-time
847214.0,1,One-time
402309.0,1,One-time
124021.0,1,One-time
824211.0,3,Frequent
829111.0,2,Frequent
262401.0,5,Frequent
326517.0,1,One-time
143109.0,1,One-time
184142.0,2,Frequent
140406.0,4,Frequent
691007.0,2,Frequent
222146.0,1,One-time
848130.0,1,One-time
414502.0,10,Loyal
679513.0,8,Loyal
144211.0,6,Loyal
506168.0,1,One-time
614103.0,3,Frequent
210301.0,6,Loyal
413525.0,3,Frequent
721601.0,1,One-time
342025.0,1,One-time
641017.0,17,Loyal
610107.0,2,Frequent
741102.0,2,Frequent
560038.0,76,Loyal
516329.0,1,One-time
673586.0,1,One-time
412110.0,2,Frequent
635001.0,13,Loyal
444109.0,3,Frequent
574151.0,6,Loyal
518001.0,14,Loyal
828205.0,3,Frequent
491107.0,2,Frequent
732102.0,7,Loyal
121101.0,5,Frequent
583134.0,2,Frequent
686143.0,1,One-time
638183.0,17,Loyal
735135.0,1,One-time
761215.0,2,Frequent
277207.0,1,One-time
482020.0,3,Frequent
203389.0,5,Frequent
734427.0,2,Frequent
415307.0,1,One-time
580023.0,35,Loyal
440025.0,17,Loyal
333031.0,18,Loyal
412307.0,57,Loyal
248007.0,48,Loyal
486448.0,1,One-time
389001.0,12,Loyal
600006.0,19,Loyal
533233.0,2,Frequent
190005.0,9,Loyal
688562.0,2,Frequent
800001.0,129,Loyal
587115.0,1,One-time
504303.0,1,One-time
508204.0,7,Loyal
123302.0,1,One-time
313203.0,1,One-time
413605.0,1,One-time
134118.0,1,One-time
834008.0,38,Loyal
325223.0,1,One-time
422403.0,6,Loyal
573214.0,3,Frequent
442703.0,1,One-time
382421.0,68,Loyal
274304.0,8,Loyal
207246.0,1,One-time
583203.0,5,Frequent
232331.0,1,One-time
246731.0,5,Frequent
621651.0,1,One-time
171218.0,1,One-time
629804.0,2,Frequent
415001.0,25,Loyal
560049.0,177,Loyal
624706.0,2,Frequent
522213.0,8,Loyal
411026.0,14,Loyal
421501.0,87,Loyal
247775.0,2,Frequent
403523.0,2,Frequent
302034.0,24,Loyal
509217.0,4,Frequent
711107.0,2,Frequent
382730.0,1,One-time
441910.0,2,Frequent
560108.0,4,Frequent
713321.0,3,Frequent
621212.0,9,Loyal
506143.0,1,One-time
824303.0,1,One-time
226101.0,2,Frequent
422007.0,9,Loyal
151005.0,1,One-time
641603.0,11,Loyal
307001.0,15,Loyal
307027.0,2,Frequent
497339.0,1,One-time
382115.0,5,Frequent
390016.0,11,Loyal
233226.0,2,Frequent
175033.0,2,Frequent
768200.0,1,One-time
632202.0,1,One-time
764074.0,1,One-time
333502.0,1,One-time
301019.0,49,Loyal
500112.0,1,One-time
411046.0,120,Loyal
600127.0,37,Loyal
122051.0,13,Loyal
686101.0,7,Loyal
713336.0,1,One-time
384240.0,1,One-time
641018.0,10,Loyal
742137.0,5,Frequent
516001.0,31,Loyal
571404.0,2,Frequent
828125.0,1,One-time
140901.0,9,Loyal
572116.0,1,One-time
854340.0,4,Frequent
208024.0,10,Loyal
243601.0,22,Loyal
756056.0,4,Frequent
848127.0,1,One-time
171006.0,14,Loyal
829116.0,1,One-time
600036.0,23,Loyal
413106.0,5,Frequent
175034.0,1,One-time
606603.0,1,One-time
629801.0,1,One-time
695142.0,1,One-time
641107.0,8,Loyal
192121.0,3,Frequent
680691.0,2,Frequent
470228.0,1,One-time
600066.0,16,Loyal
695571.0,7,Loyal
250623.0,1,One-time
721455.0,1,One-time
465679.0,2,Frequent
110025.0,108,Loyal
401103.0,11,Loyal
560006.0,19,Loyal
605110.0,12,Loyal
803118.0,1,One-time
782446.0,3,Frequent
425107.0,4,Frequent
148031.0,1,One-time
572132.0,1,One-time
515134.0,8,Loyal
441208.0,4,Frequent
603301.0,1,One-time
262524.0,4,Frequent
721433.0,1,One-time
632404.0,5,Frequent
415629.0,1,One-time
382002.0,1,One-time
603306.0,3,Frequent
124103.0,13,Loyal
421002.0,13,Loyal
221010.0,55,Loyal
609701.0,1,One-time
333701.0,3,Frequent
176209.0,2,Frequent
797106.0,1,One-time
712403.0,2,Frequent
695312.0,2,Frequent
393041.0,1,One-time
636402.0,3,Frequent
686662.0,5,Frequent
416116.0,1,One-time
228118.0,2,Frequent
835217.0,11,Loyal
609811.0,2,Frequent
530003.0,25,Loyal
415004.0,3,Frequent
846009.0,3,Frequent
637403.0,2,Frequent
689615.0,1,One-time
534102.0,4,Frequent
201306.0,305,Loyal
670561.0,5,Frequent
605754.0,1,One-time
229001.0,31,Loyal
388120.0,7,Loyal
466445.0,1,One-time
570030.0,4,Frequent
125058.0,1,One-time
535003.0,17,Loyal
283204.0,12,Loyal
491225.0,3,Frequent
445103.0,2,Frequent
722202.0,1,One-time
416416.0,31,Loyal
743262.0,2,Frequent
431604.0,4,Frequent
570012.0,7,Loyal
577005.0,13,Loyal
583104.0,15,Loyal
518007.0,2,Frequent
852101.0,1,One-time
673614.0,2,Frequent
402115.0,1,One-time
678701.0,2,Frequent
845411.0,4,Frequent
586129.0,1,One-time
577225.0,1,One-time
172031.0,1,One-time
441107.0,3,Frequent
851213.0,1,One-time
679582.0,1,One-time
452003.0,7,Loyal
606203.0,1,One-time
515133.0,2,Frequent
600017.0,81,Loyal
585223.0,2,Frequent
621707.0,1,One-time
686663.0,3,Frequent
461001.0,10,Loyal
122052.0,8,Loyal
431401.0,14,Loyal
431503.0,1,One-time
796901.0,2,Frequent
160011.0,5,Frequent
623517.0,1,One-time
250342.0,2,Frequent
250406.0,2,Frequent
682032.0,5,Frequent
625520.0,1,One-time
302002.0,15,Loyal
400701.0,85,Loyal
321203.0,2,Frequent
735102.0,1,One-time
620023.0,4,Frequent
695030.0,5,Frequent
460447.0,2,Frequent
689613.0,2,Frequent
713515.0,1,One-time
571401.0,27,Loyal
570014.0,3,Frequent
141116.0,3,Frequent
388121.0,1,One-time
700058.0,3,Frequent
415634.0,2,Frequent
700142.0,3,Frequent
445305.0,1,One-time
721151.0,3,Frequent
689693.0,4,Frequent
282002.0,25,Loyal
321605.0,2,Frequent
444108.0,3,Frequent
743347.0,2,Frequent
382009.0,1,One-time
533248.0,1,One-time
602001.0,17,Loyal
143022.0,1,One-time
517113.0,1,One-time
680001.0,16,Loyal
676528.0,3,Frequent
207245.0,1,One-time
695020.0,9,Loyal
586101.0,22,Loyal
505469.0,2,Frequent
223222.0,1,One-time
212663.0,1,One-time
534211.0,15,Loyal
581306.0,4,Frequent
412105.0,106,Loyal
411067.0,1,One-time
625015.0,2,Frequent
283121.0,2,Frequent
734008.0,13,Loyal
587313.0,5,Frequent
811305.0,1,One-time
271865.0,2,Frequent
249151.0,8,Loyal
570016.0,26,Loyal
713512.0,2,Frequent
760008.0,9,Loyal
636015.0,2,Frequent
768029.0,1,One-time
783124.0,2,Frequent
843130.0,3,Frequent
276202.0,4,Frequent
827013.0,28,Loyal
246401.0,11,Loyal
751017.0,12,Loyal
522324.0,2,Frequent
382026.0,2,Frequent
585327.0,5,Frequent
382340.0,11,Loyal
799035.0,2,Frequent
441909.0,3,Frequent
683102.0,16,Loyal
521001.0,14,Loyal
713386.0,2,Frequent
444506.0,2,Frequent
332317.0,1,One-time
500040.0,57,Loyal
627818.0,3,Frequent
226021.0,130,Loyal
192306.0,1,One-time
605005.0,16,Loyal
577139.0,6,Loyal
602105.0,27,Loyal
312601.0,2,Frequent
251002.0,2,Frequent
678004.0,15,Loyal
442917.0,4,Frequent
227101.0,2,Frequent
490025.0,5,Frequent
201007.0,30,Loyal
400022.0,105,Loyal
637015.0,1,One-time
620001.0,23,Loyal
524121.0,20,Loyal
673014.0,2,Frequent
700010.0,19,Loyal
144409.0,2,Frequent
132039.0,2,Frequent
388480.0,1,One-time
811103.0,1,One-time
244713.0,21,Loyal
403501.0,21,Loyal
421201.0,206,Loyal
854317.0,4,Frequent
474020.0,12,Loyal
563128.0,1,One-time
680569.0,8,Loyal
363641.0,33,Loyal
641604.0,31,Loyal
635109.0,73,Loyal
421311.0,10,Loyal
523371.0,1,One-time
786153.0,3,Frequent
532212.0,1,One-time
207123.0,7,Loyal
500093.0,2,Frequent
131028.0,7,Loyal
284127.0,1,One-time
695512.0,2,Frequent
524412.0,3,Frequent
500058.0,65,Loyal
768052.0,1,One-time
181124.0,1,One-time
190021.0,2,Frequent
230403.0,1,One-time
844114.0,2,Frequent
261001.0,33,Loyal
172026.0,1,One-time
422212.0,1,One-time
586214.0,2,Frequent
680686.0,3,Frequent
600130.0,51,Loyal
835103.0,4,Frequent
524345.0,7,Loyal
400049.0,57,Loyal
276001.0,22,Loyal
516213.0,1,One-time
625022.0,2,Frequent
629153.0,3,Frequent
441904.0,16,Loyal
670613.0,3,Frequent
244231.0,3,Frequent
624101.0,7,Loyal
733102.0,1,One-time
563146.0,3,Frequent
226011.0,16,Loyal
700032.0,44,Loyal
521215.0,4,Frequent
202138.0,1,One-time
395008.0,4,Frequent
176043.0,1,One-time
413305.0,4,Frequent
573127.0,1,One-time
421001.0,16,Loyal
624601.0,13,Loyal
628205.0,2,Frequent
500055.0,140,Loyal
581103.0,1,One-time
500039.0,131,Loyal
400025.0,53,Loyal
603109.0,5,Frequent
768203.0,3,Frequent
803109.0,3,Frequent
441104.0,2,Frequent
828101.0,1,One-time
781024.0,19,Loyal
209651.0,1,One-time
711106.0,34,Loyal
181221.0,8,Loyal
396590.0,4,Frequent
721148.0,1,One-time
335511.0,1,One-time
110085.0,319,Loyal
814113.0,2,Frequent
635809.0,3,Frequent
732215.0,2,Frequent
413710.0,3,Frequent
600129.0,15,Loyal
249196.0,2,Frequent
226008.0,17,Loyal
737126.0,25,Loyal
517643.0,1,One-time
423107.0,4,Frequent
575020.0,11,Loyal
591124.0,11,Loyal
743126.0,2,Frequent
400071.0,140,Loyal
686535.0,1,One-time
412219.0,1,One-time
713337.0,1,One-time
788806.0,3,Frequent
679305.0,1,One-time
515212.0,2,Frequent
828127.0,4,Frequent
403710.0,5,Frequent
605103.0,3,Frequent
505451.0,7,Loyal
135001.0,27,Loyal
794101.0,5,Frequent
682040.0,4,Frequent
785614.0,3,Frequent
678505.0,1,One-time
625018.0,14,Loyal
523105.0,6,Loyal
517429.0,1,One-time
766012.0,5,Frequent
393001.0,14,Loyal
206129.0,1,One-time
517421.0,1,One-time
641039.0,1,One-time
518543.0,3,Frequent
334022.0,1,One-time
517129.0,3,Frequent
534004.0,2,Frequent
758082.0,1,One-time
757084.0,1,One-time
210426.0,1,One-time
751016.0,24,Loyal
700034.0,60,Loyal
682007.0,3,Frequent
680564.0,5,Frequent
209303.0,2,Frequent
497118.0,4,Frequent
414002.0,6,Loyal
531040.0,1,One-time
751004.0,2,Frequent
445302.0,5,Frequent
182128.0,2,Frequent
228171.0,1,One-time
722134.0,2,Frequent
676519.0,4,Frequent
571107.0,1,One-time
641023.0,13,Loyal
482021.0,3,Frequent
855108.0,2,Frequent
515672.0,2,Frequent
535145.0,2,Frequent
411006.0,101,Loyal
517526.0,3,Frequent
770033.0,1,One-time
600079.0,10,Loyal
273015.0,10,Loyal
673585.0,2,Frequent
812006.0,2,Frequent
700107.0,67,Loyal
301025.0,1,One-time
523333.0,6,Loyal
523113.0,2,Frequent
572103.0,18,Loyal
678762.0,2,Frequent
411002.0,30,Loyal
431505.0,1,One-time
135102.0,2,Frequent
766001.0,12,Loyal
673639.0,2,Frequent
403524.0,2,Frequent
700081.0,14,Loyal
743166.0,1,One-time
680684.0,13,Loyal
636502.0,2,Frequent
632515.0,2,Frequent
243002.0,9,Loyal
221112.0,1,One-time
689106.0,4,Frequent
400076.0,106,Loyal
625517.0,1,One-time
781021.0,22,Loyal
639113.0,2,Frequent
670691.0,9,Loyal
125033.0,7,Loyal
122001.0,642,Loyal
560105.0,53,Loyal
679577.0,7,Loyal
577213.0,1,One-time
673570.0,1,One-time
711403.0,1,One-time
577547.0,2,Frequent
603002.0,24,Loyal
262201.0,2,Frequent
577427.0,3,Frequent
410202.0,1,One-time
394375.0,1,One-time
522007.0,46,Loyal
571438.0,1,One-time
276306.0,1,One-time
441911.0,4,Frequent
505209.0,18,Loyal
110024.0,85,Loyal
382610.0,3,Frequent
271208.0,2,Frequent
305624.0,3,Frequent
686011.0,4,Frequent
421103.0,7,Loyal
177209.0,1,One-time
781381.0,1,One-time
110035.0,32,Loyal
799210.0,1,One-time
441918.0,1,One-time
783385.0,5,Frequent
389190.0,1,One-time
251202.0,1,One-time
690525.0,9,Loyal
362530.0,1,One-time
683546.0,2,Frequent
756045.0,2,Frequent
673596.0,1,One-time
700008.0,51,Loyal
401201.0,45,Loyal
522265.0,5,Frequent
491229.0,1,One-time
744102.0,24,Loyal
683550.0,6,Loyal
828106.0,1,One-time
380015.0,213,Loyal
249165.0,1,One-time
628008.0,12,Loyal
689675.0,1,One-time
600054.0,18,Loyal
324006.0,3,Frequent
733207.0,4,Frequent
361003.0,2,Frequent
834010.0,17,Loyal
685565.0,6,Loyal
421202.0,120,Loyal
600057.0,12,Loyal
581318.0,2,Frequent
676309.0,2,Frequent
231223.0,5,Frequent
505498.0,1,One-time
813201.0,1,One-time
577428.0,3,Frequent
205001.0,15,Loyal
635752.0,2,Frequent
503125.0,1,One-time
301701.0,4,Frequent
535006.0,5,Frequent
854334.0,1,One-time
751013.0,16,Loyal
689511.0,2,Frequent
600082.0,66,Loyal
305921.0,1,One-time
180001.0,36,Loyal
442701.0,4,Frequent
144507.0,1,One-time
638001.0,9,Loyal
851210.0,1,One-time
461990.0,3,Frequent
441905.0,1,One-time
833201.0,16,Loyal
464001.0,7,Loyal
625203.0,1,One-time
736172.0,1,One-time
177106.0,1,One-time
577227.0,4,Frequent
160009.0,5,Frequent
444607.0,5,Frequent
607802.0,3,Frequent
573115.0,3,Frequent
415621.0,1,One-time
743233.0,2,Frequent
686631.0,5,Frequent
722136.0,1,One-time
332311.0,5,Frequent
141106.0,2,Frequent
271821.0,1,One-time
641105.0,17,Loyal
411029.0,8,Loyal
370110.0,8,Loyal
121004.0,78,Loyal
524315.0,3,Frequent
670010.0,3,Frequent
534462.0,2,Frequent
342303.0,1,One-time
629701.0,2,Frequent
523302.0,1,One-time
422222.0,1,One-time
362720.0,4,Frequent
581113.0,2,Frequent
370001.0,25,Loyal
811101.0,3,Frequent
517002.0,14,Loyal
176218.0,1,One-time
173202.0,3,Frequent
700115.0,14,Loyal
524406.0,2,Frequent
244412.0,11,Loyal
403206.0,7,Loyal
263136.0,14,Loyal
322234.0,1,One-time
679531.0,10,Loyal
517004.0,1,One-time
841409.0,2,Frequent
609605.0,3,Frequent
502318.0,2,Frequent
518422.0,3,Frequent
735215.0,3,Frequent
721132.0,4,Frequent
400066.0,139,Loyal
635113.0,2,Frequent
680122.0,1,One-time
600116.0,111,Loyal
248122.0,1,One-time
